customer_id,customer_name,city,signup_date,acquisition_channel
C01089,Customer_1089,Bristol,2025-06-06,Organic
C01090,Customer_1090,London,2025-06-05,Email
C01091,Customer_1091,Bristol,2025-05-19,Google Ads
C01092,Customer_1092,Birmingham,2025-05-01,Organic
C01093,Customer_1093,Manchester,2025-03-06,Referral
C01094,Customer_1094,Manchester,2025-04-17,Organic
C01095,Customer_1095,London,2025-05-27,Email
C01096,Customer_1096,London,2025-05-17,Email
C01097,Customer_1097,London,2026-02-15,Instagram
C01098,Customer_1098,London,2025-06-11,Referral
C01099,Customer_1099,Leeds,2026-03-04,Google Ads
C01100,Customer_1100,Luton,2025-04-10,Email
C01101,Customer_1101,London,2025-12-04,Google Ads
C01102,Customer_1102,Bristol,2026-02-03,Instagram
C01103,Customer_1103,Leeds,2025-11-03,Email
C01104,Customer_1104,Bristol,2025-05-21,Email
C01105,Customer_1105,Bristol,2025-03-24,Referral
C01106,Customer_1106,London,2025-06-26,Google Ads
C01107,Customer_1107,Luton,2025-07-17,Email
C01108,Customer_1108,Birmingham,2025-04-22,Instagram
C01109,Customer_1109,Birmingham,2025-02-25,Email
C01110,Customer_1110,London,2025-06-28,Instagram
C01111,Customer_1111,Leeds,2026-02-25,Google Ads
C01112,Customer_1112,London,2026-02-05,Google Ads
C01113,Customer_1113,London,2025-07-05,Instagram
C01114,Customer_1114,Manchester,2025-08-06,Referral
C01115,Customer_1115,Manchester,2026-02-17,Google Ads
C01116,Customer_1116,Manchester,2026-02-21,Instagram
C01117,Customer_1117,London,2025-11-12,Google Ads
C01118,Customer_1118,Leeds,2025-08-05,Referral
C01119,Customer_1119,London,2025-04-30,Google Ads
C01120,Customer_1120,London,2026-03-15,Organic
C01121,Customer_1121,Leeds,2026-01-29,Organic
C01122,Customer_1122,Bristol,2025-06-24,Organic
C01123,Customer_1123,Leeds,2025-01-23,Google Ads
C01124,Customer_1124,Leeds,2025-08-01,Organic
C01125,Customer_1125,Birmingham,2026-02-09,Organic
C01126,Customer_1126,Manchester,2025-08-23,Email
C01127,Customer_1127,London,2025-01-13,Referral
C01128,Customer_1128,Luton,2025-04-11,Google Ads
C01129,Customer_1129,Luton,2026-02-21,Email
C01130,Customer_1130,London,2025-01-24,Organic
C01131,Customer_1131,Birmingham,2025-12-30,Instagram
C01132,Customer_1132,Manchester,2025-01-11,Instagram
C01133,Customer_1133,London,2025-09-30,Google Ads
C01134,Customer_1134,London,2026-03-07,Google Ads
C01135,Customer_1135,Birmingham,2025-10-08,Google Ads
C01136,Customer_1136,London,2025-04-04,Google Ads
C01137,Customer_1137,Leeds,2025-07-20,Instagram
C01138,Customer_1138,Manchester,2025-01-21,Organic
C01139,Customer_1139,Manchester,2025-12-06,Organic
C01140,Customer_1140,Manchester,2025-07-30,Organic
C01141,Customer_1141,Leeds,2025-05-20,Organic
C01142,Customer_1142,London,2025-10-20,Google Ads
C01143,Customer_1143,Birmingham,2025-10-25,Organic
C01144,Customer_1144,Manchester,2026-02-05,Referral
C01145,Customer_1145,London,2025-04-11,Organic
C01146,Customer_1146,Leeds,2025-10-31,Organic
C01147,Customer_1147,Leeds,2025-12-25,Instagram
C01148,Customer_1148,Birmingham,2025-01-28,Organic
C01149,Customer_1149,Leeds,2025-02-10,Instagram
C01150,Customer_1150,Leeds,2025-12-21,Instagram
C01151,Customer_1151,Birmingham,2025-10-30,Organic
C01152,Customer_1152,Leeds,2025-05-26,Organic
C01153,Customer_1153,Birmingham,2025-09-13,Google Ads
C01154,Customer_1154,Birmingham,2025-08-15,Organic
C01155,Customer_1155,Manchester,2025-08-24,Organic
C01156,Customer_1156,Birmingham,2025-12-27,Organic
C01157,Customer_1157,London,2026-01-15,Organic
C01158,Customer_1158,Leeds,2025-01-13,Google Ads
C01159,Customer_1159,Leeds,2025-07-29,Instagram
C01160,Customer_1160,London,2025-08-17,Instagram
C01161,Customer_1161,Leeds,2026-02-01,Organic
C01162,Customer_1162,London,2025-04-10,Organic
C01163,Customer_1163,London,2025-01-31,Referral
C01164,Customer_1164,Birmingham,2026-01-21,Instagram
C01165,Customer_1165,London,2025-01-16,Referral
C01166,Customer_1166,Leeds,2025-05-17,Google Ads
C01167,Customer_1167,Leeds,2025-11-25,Instagram
C01168,Customer_1168,Manchester,2025-06-15,Google Ads
C01169,Customer_1169,London,2025-11-06,Google Ads
C01170,Customer_1170,London,2026-03-16,Google Ads
C01171,Customer_1171,Manchester,2025-04-10,Google Ads
C01172,Customer_1172,Bristol,2025-04-19,Organic
C01173,Customer_1173,Birmingham,2025-12-09,Google Ads
C01174,Customer_1174,London,2025-06-22,Referral
C01175,Customer_1175,Birmingham,2025-08-25,Email
C01176,Customer_1176,Manchester,2025-06-11,Google Ads
C01177,Customer_1177,Leeds,2026-01-28,Google Ads
C01178,Customer_1178,London,2025-08-04,Organic
C01179,Customer_1179,Birmingham,2025-09-21,Instagram
C01180,Customer_1180,Manchester,2025-09-20,Google Ads
C01181,Customer_1181,Bristol,2025-10-19,Email
C01182,Customer_1182,London,2025-10-01,Google Ads
C01183,Customer_1183,Birmingham,2025-01-03,Google Ads
C01184,Customer_1184,Bristol,2025-01-28,Instagram
C01185,Customer_1185,London,2025-11-22,Referral
C01186,Customer_1186,Bristol,2026-03-04,Google Ads
C01187,Customer_1187,Birmingham,2025-05-29,Google Ads
C01188,Customer_1188,London,2025-01-28,Email
C01189,Customer_1189,London,2025-11-06,Organic
C01190,Customer_1190,Birmingham,2026-03-14,Referral
C01191,Customer_1191,London,2025-03-06,Organic
C01192,Customer_1192,Manchester,2025-12-22,Referral
C01193,Customer_1193,London,2025-01-21,Instagram
C01194,Customer_1194,Birmingham,2025-09-09,Google Ads
C01195,Customer_1195,London,2025-08-23,Referral
C01196,Customer_1196,Leeds,2025-08-15,Organic
C01197,Customer_1197,Bristol,2025-01-13,Organic
C01198,Customer_1198,Bristol,2025-11-09,Instagram
C01199,Customer_1199,Birmingham,2025-02-18,Google Ads
C01200,Customer_1200,London,2025-04-28,Instagram
C01201,Customer_1201,Birmingham,2025-02-23,Organic
C01202,Customer_1202,London,2025-05-18,Organic
C01203,Customer_1203,London,2025-02-22,Organic
C01204,Customer_1204,London,2025-02-13,Organic
C01205,Customer_1205,Manchester,2025-10-30,Google Ads
C01206,Customer_1206,Leeds,2025-02-22,Referral
C01207,Customer_1207,Birmingham,2025-03-15,Email
C01208,Customer_1208,Luton,2025-02-15,Referral
C01209,Customer_1209,London,2025-01-13,Organic
C01210,Customer_1210,Bristol,2025-06-14,Google Ads
C01211,Customer_1211,Luton,2025-04-12,Organic
C01212,Customer_1212,Manchester,2025-10-07,Organic
C01213,Customer_1213,London,2025-09-15,Google Ads
C01214,Customer_1214,Leeds,2025-12-03,Organic
C01215,Customer_1215,Birmingham,2025-12-22,Organic
C01216,Customer_1216,London,2026-02-02,Email
C01217,Customer_1217,London,2025-05-18,Google Ads
C01218,Customer_1218,Birmingham,2025-06-12,Google Ads
C01219,Customer_1219,Birmingham,2026-02-13,Organic
C01220,Customer_1220,London,2026-01-22,Organic
C01221,Customer_1221,Bristol,2025-04-21,Referral
C01222,Customer_1222,London,2025-04-12,Organic
C01223,Customer_1223,Luton,2025-01-17,Google Ads
C01224,Customer_1224,Bristol,2025-09-25,Organic
C01225,Customer_1225,Luton,2025-07-01,Google Ads
C01226,Customer_1226,Birmingham,2026-01-07,Organic
C01227,Customer_1227,Luton,2025-01-24,Referral
C01228,Customer_1228,London,2025-01-29,Referral
C01229,Customer_1229,Bristol,2025-06-20,Referral
C01230,Customer_1230,Luton,2026-02-13,Organic
C01231,Customer_1231,Leeds,2025-08-16,Referral
C01232,Customer_1232,London,2026-01-13,Google Ads
C01233,Customer_1233,London,2025-07-07,Google Ads
C01234,Customer_1234,London,2025-12-12,Instagram
C01235,Customer_1235,Birmingham,2025-08-18,Organic
C01236,Customer_1236,Luton,2025-11-17,Organic
C01237,Customer_1237,Leeds,2025-12-06,Instagram
C01238,Customer_1238,Manchester,2025-04-29,Organic
C01239,Customer_1239,Bristol,2025-06-05,Instagram
C01240,Customer_1240,London,2025-09-29,Google Ads
C01241,Customer_1241,Leeds,2025-06-24,Referral
C01242,Customer_1242,Leeds,2025-04-14,Email
C01243,Customer_1243,Leeds,2025-04-02,Referral
C01244,Customer_1244,Leeds,2025-07-05,Organic
C01245,Customer_1245,Birmingham,2025-10-10,Organic
C01246,Customer_1246,Birmingham,2025-06-30,Google Ads
C01247,Customer_1247,London,2025-06-19,Organic
C01248,Customer_1248,London,2025-07-06,Organic
C01249,Customer_1249,Bristol,2025-06-24,Instagram
C01250,Customer_1250,Manchester,2025-08-10,Google Ads
C01251,Customer_1251,Leeds,2025-08-21,Email
C01252,Customer_1252,Manchester,2025-06-11,Organic
C01253,Customer_1253,London,2026-02-25,Organic
C01254,Customer_1254,London,2025-05-14,Organic
C01255,Customer_1255,Birmingham,2026-01-26,Email
C01256,Customer_1256,Luton,2025-08-12,Referral
C01257,Customer_1257,London,2025-06-02,Referral
C01258,Customer_1258,Manchester,2025-02-02,Email
C01259,Customer_1259,London,2025-02-24,Google Ads
C01260,Customer_1260,Manchester,2026-03-18,Google Ads
C01261,Customer_1261,London,2025-01-07,Google Ads
C01262,Customer_1262,Leeds,2025-09-01,Instagram
C01263,Customer_1263,London,2025-11-09,Google Ads
C01264,Customer_1264,Manchester,2025-05-06,Google Ads
C01265,Customer_1265,London,2025-01-12,Email
C01266,Customer_1266,London,2025-01-16,Email
C01267,Customer_1267,Luton,2025-07-27,Referral
C01268,Customer_1268,Manchester,2025-02-12,Referral
C01269,Customer_1269,Manchester,2026-01-08,Instagram
C01270,Customer_1270,London,2025-05-15,Organic
C01271,Customer_1271,Birmingham,2025-08-16,Organic
C01272,Customer_1272,Leeds,2025-04-21,Instagram
C01273,Customer_1273,Leeds,2025-11-03,Instagram
C01274,Customer_1274,London,2025-06-09,Organic
C01275,Customer_1275,Manchester,2025-11-27,Email
C01276,Customer_1276,London,2025-09-21,Organic
C01277,Customer_1277,London,2025-08-13,Organic
C01278,Customer_1278,Bristol,2025-08-05,Instagram
C01279,Customer_1279,London,2025-02-14,Organic
C01280,Customer_1280,Manchester,2025-08-02,Organic
C01281,Customer_1281,Manchester,2025-02-28,Google Ads
C01282,Customer_1282,Birmingham,2025-05-12,Referral
C01283,Customer_1283,Manchester,2025-04-14,Google Ads
C01284,Customer_1284,London,2025-07-14,Instagram
C01285,Customer_1285,London,2026-02-17,Instagram
C01286,Customer_1286,Manchester,2025-06-06,Organic
C01287,Customer_1287,London,2025-04-08,Email
C01288,Customer_1288,Luton,2025-08-14,Organic
C01289,Customer_1289,London,2026-02-16,Email
C01290,Customer_1290,London,2025-07-24,Google Ads
C01291,Customer_1291,Luton,2025-03-20,Email
C01292,Customer_1292,London,2025-05-04,Organic
C01293,Customer_1293,Manchester,2026-03-04,Google Ads
C01294,Customer_1294,Birmingham,2025-08-06,Organic
C01295,Customer_1295,Leeds,2025-01-04,Organic
C01296,Customer_1296,London,2025-03-31,Instagram
C01297,Customer_1297,London,2025-04-14,Organic
C01298,Customer_1298,London,2026-01-28,Instagram
C01299,Customer_1299,Birmingham,2025-04-29,Organic
C01300,Customer_1300,Birmingham,2025-05-13,Google Ads
C01301,Customer_1301,London,2025-11-08,Referral
C01302,Customer_1302,Bristol,2025-04-06,Google Ads
C01303,Customer_1303,London,2026-03-10,Instagram
C01304,Customer_1304,Manchester,2025-11-27,Instagram
C01305,Customer_1305,Birmingham,2025-05-23,Referral
C01306,Customer_1306,Leeds,2025-10-15,Google Ads
C01307,Customer_1307,Birmingham,2025-01-28,Instagram
C01308,Customer_1308,Leeds,2025-10-05,Email
C01309,Customer_1309,London,2025-08-21,Instagram
C01310,Customer_1310,Leeds,2025-01-17,Google Ads
C01311,Customer_1311,London,2025-02-28,Instagram
C01312,Customer_1312,Leeds,2025-03-31,Instagram
C01313,Customer_1313,Manchester,2025-07-18,Instagram
C01314,Customer_1314,Leeds,2025-12-28,Organic
C01315,Customer_1315,Manchester,2026-03-17,Organic
C01316,Customer_1316,Birmingham,2025-01-26,Referral
C01317,Customer_1317,Manchester,2025-01-25,Organic
C01318,Customer_1318,Birmingham,2026-01-29,Instagram
C01319,Customer_1319,London,2025-10-28,Google Ads
C01320,Customer_1320,London,2025-12-05,Google Ads
C01321,Customer_1321,London,2025-09-24,Organic
C01322,Customer_1322,London,2025-06-30,Organic
C01323,Customer_1323,Leeds,2025-12-26,Email
C01324,Customer_1324,London,2025-03-09,Referral
C01325,Customer_1325,Bristol,2025-12-17,Instagram
C01326,Customer_1326,London,2026-02-16,Google Ads
C01327,Customer_1327,London,2025-11-17,Instagram
C01328,Customer_1328,Leeds,2025-02-18,Instagram
C01329,Customer_1329,Birmingham,2025-06-24,Instagram
C01330,Customer_1330,Manchester,2025-02-21,Organic
C01331,Customer_1331,Manchester,2025-04-12,Instagram
C01332,Customer_1332,Birmingham,2025-08-04,Referral
C01333,Customer_1333,London,2026-03-14,Email
C01334,Customer_1334,Bristol,2025-07-07,Organic
C01335,Customer_1335,Bristol,2025-02-26,Instagram
C01336,Customer_1336,Birmingham,2025-02-16,Instagram
C01337,Customer_1337,London,2025-06-08,Google Ads
C01338,Customer_1338,Birmingham,2025-06-23,Organic
C01339,Customer_1339,London,2025-08-30,Google Ads
C01340,Customer_1340,London,2025-10-09,Google Ads
C01341,Customer_1341,London,2025-08-29,Google Ads
C01342,Customer_1342,Manchester,2026-01-05,Instagram
C01343,Customer_1343,Leeds,2025-01-05,Instagram
C01344,Customer_1344,Birmingham,2025-03-25,Instagram
C01345,Customer_1345,Birmingham,2025-11-04,Email
C01346,Customer_1346,Luton,2025-12-27,Google Ads
C01347,Customer_1347,London,2025-09-05,Organic
C01348,Customer_1348,Luton,2025-02-23,Instagram
C01349,Customer_1349,Bristol,2025-06-10,Organic
C01350,Customer_1350,London,2026-03-10,Google Ads
C01351,Customer_1351,Leeds,2026-02-26,Organic
C01352,Customer_1352,Manchester,2026-02-15,Organic
C01353,Customer_1353,Luton,2025-08-14,Referral
C01354,Customer_1354,Birmingham,2025-01-15,Organic
C01355,Customer_1355,Manchester,2025-08-12,Google Ads
C01356,Customer_1356,Leeds,2025-03-02,Organic
C01357,Customer_1357,Bristol,2025-05-02,Instagram
C01358,Customer_1358,Luton,2025-10-04,Google Ads
C01359,Customer_1359,London,2025-02-15,Instagram
C01360,Customer_1360,Manchester,2026-01-25,Google Ads
C01361,Customer_1361,Bristol,2025-10-21,Organic
C01362,Customer_1362,London,2025-03-03,Google Ads
C01363,Customer_1363,Birmingham,2025-03-27,Organic
C01364,Customer_1364,Birmingham,2026-03-22,Google Ads
C01365,Customer_1365,Birmingham,2025-07-29,Google Ads
C01366,Customer_1366,London,2025-03-19,Email
C01367,Customer_1367,Birmingham,2025-07-21,Organic
C01368,Customer_1368,Bristol,2025-10-29,Instagram
C01369,Customer_1369,London,2026-02-01,Organic
C01370,Customer_1370,London,2025-08-11,Google Ads
C01371,Customer_1371,Bristol,2025-08-10,Google Ads
C01372,Customer_1372,London,2025-01-03,Email
C01373,Customer_1373,Leeds,2025-01-06,Organic
C01374,Customer_1374,Manchester,2025-04-03,Organic
C01375,Customer_1375,London,2025-01-08,Google Ads
C01376,Customer_1376,Leeds,2026-03-04,Organic
C01377,Customer_1377,Luton,2025-08-23,Organic
C01378,Customer_1378,Manchester,2025-04-18,Instagram
C01379,Customer_1379,Luton,2025-06-10,Organic
C01380,Customer_1380,Manchester,2025-07-28,Organic
C01381,Customer_1381,London,2025-08-28,Instagram
C01382,Customer_1382,Luton,2025-11-27,Google Ads
C01383,Customer_1383,Bristol,2025-11-29,Organic
C01384,Customer_1384,London,2025-02-19,Organic
C01385,Customer_1385,Birmingham,2025-01-11,Instagram
C01386,Customer_1386,London,2025-12-17,Organic
C01387,Customer_1387,Leeds,2025-06-05,Google Ads
C01388,Customer_1388,London,2025-03-11,Organic
C01389,Customer_1389,Bristol,2025-06-18,Instagram
C01390,Customer_1390,Manchester,2025-09-29,Google Ads
C01391,Customer_1391,London,2025-03-09,Instagram
C01392,Customer_1392,London,2025-12-21,Referral
C01393,Customer_1393,London,2025-09-09,Instagram
C01394,Customer_1394,Manchester,2025-02-17,Organic
C01395,Customer_1395,London,2025-07-03,Organic
C01396,Customer_1396,Leeds,2025-11-16,Google Ads
C01397,Customer_1397,Luton,2025-07-06,Organic
C01398,Customer_1398,London,2025-03-31,Organic
C01399,Customer_1399,Manchester,2026-03-22,Referral
C01400,Customer_1400,Birmingham,2025-11-28,Google Ads
C01401,Customer_1401,London,2025-05-19,Google Ads
C01402,Customer_1402,London,2025-12-23,Instagram
C01403,Customer_1403,London,2025-03-30,Instagram
C01404,Customer_1404,Birmingham,2025-10-01,Organic
C01405,Customer_1405,Birmingham,2025-01-19,Referral
C01406,Customer_1406,Manchester,2025-11-07,Organic
C01407,Customer_1407,Leeds,2025-12-24,Instagram
C01408,Customer_1408,Leeds,2026-01-09,Referral
C01409,Customer_1409,Manchester,2025-06-03,Instagram
C01410,Customer_1410,Leeds,2026-01-25,Instagram
C01411,Customer_1411,London,2025-09-17,Organic
C01412,Customer_1412,London,2025-04-18,Google Ads
C01413,Customer_1413,London,2026-01-06,Instagram
C01414,Customer_1414,London,2025-10-12,Google Ads
C01415,Customer_1415,Manchester,2025-02-28,Referral
C01416,Customer_1416,Bristol,2025-05-05,Google Ads
C01417,Customer_1417,London,2025-12-20,Organic
C01418,Customer_1418,London,2025-09-30,Organic
C01419,Customer_1419,Manchester,2025-04-17,Google Ads
C01420,Customer_1420,Bristol,2025-10-26,Instagram
C01421,Customer_1421,London,2025-09-02,Instagram
C01422,Customer_1422,Manchester,2025-12-02,Instagram
C01423,Customer_1423,London,2026-03-26,Referral
C01424,Customer_1424,London,2026-02-22,Referral
C01425,Customer_1425,Bristol,2025-09-04,Referral
C01426,Customer_1426,Bristol,2025-01-08,Organic
C01427,Customer_1427,London,2025-05-21,Instagram
C01428,Customer_1428,Bristol,2025-12-28,Organic
C01429,Customer_1429,Birmingham,2025-01-08,Organic
C01430,Customer_1430,Leeds,2025-12-18,Instagram
C01431,Customer_1431,Manchester,2025-04-04,Google Ads
C01432,Customer_1432,Manchester,2025-11-17,Organic
C01433,Customer_1433,Manchester,2026-03-03,Organic
C01434,Customer_1434,Birmingham,2025-02-08,Organic
C01435,Customer_1435,London,2025-03-22,Email
C01436,Customer_1436,London,2025-07-06,Organic
C01437,Customer_1437,London,2025-03-25,Organic
C01438,Customer_1438,Birmingham,2025-03-29,Google Ads
C01439,Customer_1439,London,2025-08-30,Google Ads
C01440,Customer_1440,Birmingham,2025-12-08,Email
C01441,Customer_1441,Bristol,2025-04-03,Organic
C01442,Customer_1442,London,2025-03-27,Google Ads
C01443,Customer_1443,Birmingham,2025-02-13,Instagram
C01444,Customer_1444,Luton,2025-05-17,Email
C01445,Customer_1445,Leeds,2026-02-25,Instagram
C01446,Customer_1446,London,2025-03-15,Referral
C01447,Customer_1447,Birmingham,2025-02-05,Organic
C01448,Customer_1448,Leeds,2025-04-11,Google Ads
C01449,Customer_1449,Bristol,2025-06-05,Google Ads
C01450,Customer_1450,Birmingham,2026-03-02,Referral
C01451,Customer_1451,Manchester,2025-09-12,Organic
C01452,Customer_1452,Manchester,2025-06-20,Organic
C01453,Customer_1453,Leeds,2025-08-04,Google Ads
C01454,Customer_1454,Manchester,2025-06-19,Organic
C01455,Customer_1455,London,2025-09-09,Organic
C01456,Customer_1456,Bristol,2025-12-26,Email
C01457,Customer_1457,Birmingham,2025-11-18,Google Ads
C01458,Customer_1458,Birmingham,2025-02-24,Instagram
C01459,Customer_1459,London,2026-03-08,Instagram
C01460,Customer_1460,Birmingham,2025-04-01,Google Ads
C01461,Customer_1461,Luton,2025-10-05,Organic
C01462,Customer_1462,Birmingham,2025-04-11,Organic
C01463,Customer_1463,London,2025-06-04,Google Ads
C01464,Customer_1464,Birmingham,2026-01-12,Instagram
C01465,Customer_1465,Bristol,2025-12-15,Google Ads
C01466,Customer_1466,London,2025-12-30,Organic
C01467,Customer_1467,Bristol,2025-05-21,Google Ads
C01468,Customer_1468,Luton,2025-06-22,Email
C01469,Customer_1469,Leeds,2025-01-10,Referral
C01470,Customer_1470,Leeds,2025-08-16,Referral
C01471,Customer_1471,Manchester,2025-09-22,Referral
C01472,Customer_1472,Birmingham,2026-03-14,Google Ads
C01473,Customer_1473,Leeds,2025-09-05,Referral
C01474,Customer_1474,Luton,2025-09-04,Organic
C01475,Customer_1475,London,2025-06-04,Instagram
C01476,Customer_1476,Birmingham,2025-02-03,Instagram
C01477,Customer_1477,Leeds,2025-05-09,Organic
C01478,Customer_1478,Birmingham,2025-06-09,Referral
C01479,Customer_1479,Leeds,2025-03-30,Email
C01480,Customer_1480,Luton,2025-04-03,Organic
C01481,Customer_1481,Leeds,2025-11-23,Referral
C01482,Customer_1482,London,2025-08-29,Organic
C01483,Customer_1483,Manchester,2025-11-19,Instagram
C01484,Customer_1484,London,2026-02-08,Google Ads
C01485,Customer_1485,London,2025-04-27,Google Ads
C01486,Customer_1486,Luton,2025-04-04,Email
C01487,Customer_1487,Luton,2025-06-12,Referral
C01488,Customer_1488,Birmingham,2025-04-09,Referral
C01489,Customer_1489,Luton,2025-04-23,Organic
C01490,Customer_1490,Luton,2025-12-25,Email
C01491,Customer_1491,London,2025-04-01,Organic
C01492,Customer_1492,Luton,2025-12-12,Referral
C01493,Customer_1493,London,2025-07-25,Google Ads
C01494,Customer_1494,London,2025-01-17,Organic
C01495,Customer_1495,Manchester,2025-10-01,Instagram
C01496,Customer_1496,Birmingham,2025-06-22,Organic
C01497,Customer_1497,Manchester,2025-04-26,Organic
C01498,Customer_1498,Manchester,2025-12-15,Google Ads
C01499,Customer_1499,Luton,2025-06-30,Organic
C01500,Customer_1500,Leeds,2025-04-01,Organic
C01501,Customer_1501,Manchester,2025-03-23,Organic
C01502,Customer_1502,Manchester,2025-11-20,Google Ads
C01503,Customer_1503,London,2026-03-25,Organic
C01504,Customer_1504,London,2025-04-24,Instagram
C01505,Customer_1505,Luton,2025-09-14,Organic
C01506,Customer_1506,Luton,2025-02-27,Email
C01507,Customer_1507,Manchester,2025-06-03,Referral
C01508,Customer_1508,Manchester,2025-12-31,Organic
C01509,Customer_1509,Manchester,2026-02-08,Referral
C01510,Customer_1510,Birmingham,2025-04-26,Referral
C01511,Customer_1511,Leeds,2025-12-09,Email
C01512,Customer_1512,Birmingham,2025-09-23,Instagram
C01513,Customer_1513,Bristol,2025-11-11,Organic
C01514,Customer_1514,London,2025-07-22,Instagram
C01515,Customer_1515,London,2025-02-10,Instagram
C01516,Customer_1516,London,2025-04-15,Instagram
C01517,Customer_1517,Birmingham,2026-01-24,Google Ads
C01518,Customer_1518,Leeds,2026-01-13,Referral
C01519,Customer_1519,London,2025-07-12,Email
C01520,Customer_1520,Bristol,2026-02-05,Organic
C01521,Customer_1521,London,2025-10-05,Organic
C01522,Customer_1522,Bristol,2025-12-20,Organic
C01523,Customer_1523,Luton,2025-08-25,Referral
C01524,Customer_1524,London,2026-03-01,Instagram
C01525,Customer_1525,Manchester,2025-08-09,Instagram
C01526,Customer_1526,London,2025-03-09,Google Ads
C01527,Customer_1527,London,2025-07-16,Instagram
C01528,Customer_1528,London,2025-09-13,Google Ads
C01529,Customer_1529,Leeds,2025-05-19,Google Ads
C01530,Customer_1530,Manchester,2025-11-08,Referral
C01531,Customer_1531,London,2026-03-11,Email
C01532,Customer_1532,Manchester,2025-05-29,Email
C01533,Customer_1533,Birmingham,2025-04-09,Email
C01534,Customer_1534,London,2025-03-17,Google Ads
C01535,Customer_1535,Luton,2025-10-09,Google Ads
C01536,Customer_1536,London,2026-01-06,Instagram
C01537,Customer_1537,London,2026-02-07,Email
C01538,Customer_1538,Birmingham,2025-04-19,Organic
C01539,Customer_1539,London,2025-07-07,Google Ads
C01540,Customer_1540,Manchester,2025-07-18,Organic
C01541,Customer_1541,Birmingham,2025-10-30,Instagram
C01542,Customer_1542,London,2025-11-23,Google Ads
C01543,Customer_1543,Manchester,2025-06-03,Google Ads
C01544,Customer_1544,London,2025-02-09,Organic
C01545,Customer_1545,Bristol,2025-05-13,Google Ads
C01546,Customer_1546,Manchester,2026-02-09,Referral
C01547,Customer_1547,Leeds,2025-05-12,Organic
C01548,Customer_1548,Manchester,2025-10-06,Instagram
C01549,Customer_1549,London,2025-12-28,Instagram
C01550,Customer_1550,Birmingham,2025-03-25,Referral
C01551,Customer_1551,Bristol,2026-02-03,Organic
C01552,Customer_1552,Manchester,2025-08-30,Email
C01553,Customer_1553,Leeds,2025-04-26,Instagram
C01554,Customer_1554,Leeds,2025-04-19,Email
C01555,Customer_1555,London,2025-08-09,Email
C01556,Customer_1556,London,2026-01-27,Organic
C01557,Customer_1557,Manchester,2025-02-10,Organic
C01558,Customer_1558,Luton,2026-01-03,Organic
C01559,Customer_1559,Leeds,2025-05-27,Google Ads
C01560,Customer_1560,Bristol,2025-04-22,Organic
C01561,Customer_1561,Luton,2025-04-13,Organic
C01562,Customer_1562,London,2025-02-15,Google Ads
C01563,Customer_1563,Leeds,2026-02-16,Organic
C01564,Customer_1564,London,2025-11-20,Organic
C01565,Customer_1565,Leeds,2026-01-13,Google Ads
C01566,Customer_1566,Luton,2025-09-28,Organic
C01567,Customer_1567,Birmingham,2026-02-25,Google Ads
C01568,Customer_1568,London,2026-01-20,Google Ads
C01569,Customer_1569,Birmingham,2025-07-14,Google Ads
C01570,Customer_1570,Manchester,2026-01-02,Referral
C01571,Customer_1571,Manchester,2025-10-07,Google Ads
C01572,Customer_1572,London,2025-10-10,Google Ads
C01573,Customer_1573,Birmingham,2025-02-09,Google Ads
C01574,Customer_1574,Leeds,2026-03-23,Referral
C01575,Customer_1575,London,2025-07-08,Referral
C01576,Customer_1576,London,2025-06-13,Referral
C01577,Customer_1577,London,2025-01-24,Instagram
C01578,Customer_1578,Birmingham,2025-01-24,Organic
C01579,Customer_1579,Manchester,2025-01-04,Organic
C01580,Customer_1580,Manchester,2025-11-19,Organic
C01581,Customer_1581,London,2025-10-17,Email
C01582,Customer_1582,Luton,2026-03-17,Instagram
C01583,Customer_1583,Manchester,2026-03-09,Instagram
C01584,Customer_1584,Manchester,2025-06-30,Google Ads
C01585,Customer_1585,Bristol,2025-09-05,Referral
C01586,Customer_1586,London,2025-04-26,Organic
C01587,Customer_1587,Birmingham,2025-10-06,Organic
C01588,Customer_1588,Luton,2025-12-31,Google Ads
C01589,Customer_1589,Luton,2025-03-10,Instagram
C01590,Customer_1590,Birmingham,2025-12-17,Google Ads
C01591,Customer_1591,Birmingham,2025-09-11,Referral
C01592,Customer_1592,Bristol,2025-06-30,Organic
C01593,Customer_1593,London,2025-11-14,Instagram
C01594,Customer_1594,London,2025-06-18,Google Ads
C01595,Customer_1595,Birmingham,2025-11-09,Organic
C01596,Customer_1596,Manchester,2025-09-06,Referral
C01597,Customer_1597,London,2025-07-07,Referral
C01598,Customer_1598,London,2025-02-23,Instagram
C01599,Customer_1599,London,2025-11-22,Referral
C01600,Customer_1600,Leeds,2025-12-23,Instagram
C01601,Customer_1601,London,2025-11-09,Organic
C01602,Customer_1602,London,2025-05-18,Instagram
C01603,Customer_1603,London,2025-06-17,Google Ads
C01604,Customer_1604,Luton,2026-01-26,Organic
C01605,Customer_1605,London,2025-04-13,Organic
C01606,Customer_1606,Manchester,2026-02-26,Instagram
C01607,Customer_1607,London,2025-03-26,Instagram
C01608,Customer_1608,Leeds,2025-11-13,Organic
C01609,Customer_1609,London,2025-07-31,Instagram
C01610,Customer_1610,Manchester,2025-01-03,Email
C01611,Customer_1611,Leeds,2026-01-19,Organic
C01612,Customer_1612,Birmingham,2025-06-28,Organic
