order_id,customer_id,order_date,status,discount_amount
O005828,C00073,2026-07-01,Completed,5
O005829,C00325,2026-05-19,Completed,0
O005830,C00031,2026-04-30,Completed,20
O005831,C01664,2025-06-27,Completed,30
O005832,C01642,2025-11-29,Completed,5
O005833,C00681,2025-02-27,Completed,5
O005834,C00211,2026-05-19,Completed,0
O005835,C00838,2025-11-21,Completed,0
O005836,C01368,2026-06-23,Completed,15
O005837,C00523,2025-09-09,Completed,0
O005838,C01155,2026-04-05,Completed,0
O005839,C00024,2026-01-05,Completed,0
O005840,C01209,2025-07-23,Completed,20
O005841,C00721,2026-07-13,Completed,5
O005842,C01804,2026-03-28,Completed,10
O005843,C00984,2025-10-20,Completed,0
O005844,C00379,2026-01-23,Completed,10
O005845,C00934,2025-12-26,Completed,0
O005846,C01738,2026-01-20,Cancelled,15
O005847,C00601,2026-05-26,Completed,5
O005848,C01127,2025-08-23,Completed,0
O005849,C01717,2026-06-19,Completed,10
O005850,C00538,2026-06-22,Completed,20
O005851,C00295,2026-07-02,Completed,0
O005852,C00746,2025-05-07,Completed,5
O005853,C01080,2026-01-17,Completed,10
O005854,C00793,2026-06-10,Completed,0
O005855,C00345,2026-01-10,Completed,5
O005856,C00922,2025-12-15,Completed,20
O005857,C01383,2026-05-09,Completed,0
O005858,C00746,2025-05-03,Completed,30
O005859,C01119,2026-05-28,Completed,0
O005860,C01148,2026-06-11,Completed,5
O005861,C00860,2025-10-10,Completed,0
O005862,C01142,2026-02-28,Cancelled,10
O005863,C01077,2026-02-23,Completed,10
O005864,C00176,2025-12-29,Completed,5
O005865,C01381,2025-12-27,Completed,10
O005866,C01303,2026-06-16,Completed,5
O005867,C01066,2026-05-16,Completed,0
O005868,C00168,2025-12-22,Completed,20
O005869,C01623,2026-03-31,Completed,0
O005870,C00028,2026-05-19,Completed,10
O005871,C00262,2025-12-23,Completed,5
O005872,C00197,2026-07-18,Completed,0
O005873,C01663,2026-04-17,Completed,5
O005874,C01489,2025-11-16,Completed,10
O005875,C01400,2026-02-14,Completed,0
O005876,C01144,2026-06-23,Completed,30
O005877,C01664,2026-07-07,Cancelled,10
O005878,C00919,2026-08-13,Completed,10
O005879,C01729,2025-06-12,Completed,0
O005880,C01226,2026-07-08,Completed,0
O005881,C00716,2026-06-18,Completed,0
O005882,C01933,2025-12-23,Completed,5
O005883,C01576,2026-05-08,Completed,15
O005884,C00011,2025-10-28,Completed,20
O005885,C00123,2026-04-10,Completed,0
O005886,C00213,2026-03-30,Completed,0
O005887,C00707,2025-08-17,Completed,0
O005888,C00619,2026-02-18,Completed,0
O005889,C00782,2026-08-07,Completed,5
O005890,C00841,2025-12-30,Completed,5
O005891,C01464,2026-02-19,Completed,0
O005892,C00316,2026-03-25,Completed,20
O005893,C01209,2026-07-13,Completed,0
O005894,C01108,2025-05-12,Completed,30
O005895,C01836,2026-06-02,Completed,15
O005896,C01194,2026-06-19,Cancelled,5
O005897,C01385,2025-12-25,Completed,0
O005898,C00078,2026-06-02,Completed,0
O005899,C00038,2026-07-17,Completed,15
O005900,C00323,2026-04-23,Completed,0
O005901,C00087,2025-04-06,Cancelled,10
O005902,C01906,2026-03-08,Completed,10
O005903,C00025,2026-01-20,Completed,15
O005904,C01534,2026-08-18,Cancelled,0
O005905,C00660,2026-04-17,Completed,5
O005906,C00055,2026-04-24,Completed,0
O005907,C01463,2025-12-20,Cancelled,15
O005908,C01868,2026-02-15,Completed,15
O005909,C00118,2026-02-04,Completed,5
O005910,C00634,2026-05-05,Completed,5
O005911,C00805,2025-06-29,Completed,0
O005912,C00297,2026-01-19,Completed,0
O005913,C01959,2026-08-01,Completed,0
O005914,C00025,2026-03-31,Completed,20
O005915,C01372,2025-02-09,Completed,20
O005916,C00114,2026-03-19,Completed,0
O005917,C00983,2026-03-21,Completed,10
O005918,C01595,2026-01-08,Completed,20
O005919,C00847,2025-07-10,Completed,0
O005920,C01448,2026-01-21,Completed,20
O005921,C01177,2026-07-19,Cancelled,0
O005922,C01967,2026-01-27,Completed,0
O005923,C00896,2026-03-06,Completed,0
O005924,C00668,2026-06-13,Completed,0
O005925,C01594,2025-12-29,Completed,5
O005926,C00481,2025-10-18,Cancelled,0
O005927,C01601,2025-11-13,Completed,15
O005928,C00593,2026-02-14,Completed,0
O005929,C00197,2025-05-02,Completed,0
O005930,C01114,2026-02-27,Cancelled,20
O005931,C01439,2026-04-13,Completed,5
O005932,C00658,2025-12-12,Completed,5
O005933,C00980,2025-10-10,Completed,5
O005934,C00246,2026-05-19,Completed,10
O005935,C00849,2025-05-22,Cancelled,20
O005936,C01631,2026-05-31,Completed,0
O005937,C00288,2025-12-06,Completed,0
O005938,C00987,2026-05-05,Completed,5
O005939,C00389,2026-03-23,Completed,0
O005940,C01289,2026-05-13,Completed,30
O005941,C00403,2026-07-23,Completed,5
O005942,C00304,2026-01-24,Completed,10
O005943,C01070,2026-06-17,Completed,20
O005944,C00818,2025-11-01,Completed,0
O005945,C01527,2025-10-28,Completed,15
O005946,C00458,2026-01-11,Completed,5
O005947,C00916,2025-12-31,Completed,0
O005948,C00600,2026-03-16,Completed,5
O005949,C00931,2026-01-20,Completed,5
O005950,C01098,2025-10-23,Completed,0
O005951,C00978,2026-04-20,Completed,30
O005952,C00038,2026-02-20,Completed,0
O005953,C01266,2026-02-16,Completed,5
O005954,C00996,2026-07-09,Cancelled,15
O005955,C01215,2026-04-25,Completed,10
O005956,C01891,2025-04-21,Completed,10
O005957,C01896,2026-01-17,Completed,10
O005958,C00100,2026-04-11,Completed,5
O005959,C01531,2026-08-02,Completed,0
O005960,C01423,2026-04-27,Completed,30
O005961,C00957,2026-08-02,Completed,0
O005962,C00816,2025-09-16,Completed,10
O005963,C01794,2026-06-09,Completed,0
O005964,C00608,2026-08-19,Completed,10
O005965,C01688,2025-08-18,Completed,0
O005966,C00876,2025-07-22,Completed,0
O005967,C01786,2026-06-01,Completed,30
O005968,C00640,2025-06-29,Completed,20
O005969,C00328,2025-12-19,Completed,10
O005970,C01864,2026-01-28,Completed,5
O005971,C00497,2026-06-14,Completed,15
O005972,C00925,2025-09-16,Completed,20
O005973,C01400,2026-03-12,Completed,20
O005974,C01187,2026-07-04,Completed,5
O005975,C01327,2026-01-30,Completed,0
O005976,C01270,2026-03-22,Completed,20
O005977,C01463,2025-10-18,Completed,0
O005978,C00056,2026-01-28,Completed,0
O005979,C01087,2026-03-10,Cancelled,0
O005980,C01576,2025-11-06,Completed,5
O005981,C00612,2026-08-10,Completed,5
O005982,C00627,2026-06-13,Completed,10
O005983,C01735,2026-07-29,Completed,15
O005984,C00627,2026-06-07,Completed,0
O005985,C00216,2026-06-15,Completed,0
O005986,C00225,2026-02-22,Completed,20
O005987,C01038,2026-03-04,Completed,5
O005988,C00166,2025-11-09,Completed,0
O005989,C01328,2026-05-20,Completed,10
O005990,C00216,2026-02-18,Completed,15
O005991,C01067,2026-03-31,Completed,0
O005992,C00230,2025-12-19,Completed,15
O005993,C01620,2026-07-24,Cancelled,0
O005994,C00708,2026-04-23,Completed,20
O005995,C00397,2026-02-18,Completed,0
O005996,C00662,2025-06-22,Completed,0
O005997,C01309,2026-06-09,Completed,5
O005998,C01492,2026-04-20,Completed,0
O005999,C01502,2026-03-21,Completed,0
O006000,C01915,2026-07-02,Completed,0
O006001,C01774,2026-07-03,Completed,5
O006002,C01873,2026-03-01,Completed,15
O006003,C00074,2026-08-08,Completed,5
O006004,C00235,2026-04-26,Completed,0
O006005,C00642,2026-01-11,Completed,5
O006006,C01044,2025-12-04,Completed,5
O006007,C00864,2025-10-13,Completed,20
O006008,C00899,2026-07-26,Completed,0
O006009,C01848,2026-07-08,Completed,10
O006010,C01605,2025-07-04,Completed,30
O006011,C00458,2026-05-05,Completed,5
O006012,C01937,2026-03-15,Completed,0
O006013,C01831,2026-07-01,Completed,0
O006014,C01278,2026-04-09,Completed,0
O006015,C00203,2026-04-06,Completed,0
O006016,C01872,2026-03-26,Completed,10
O006017,C00292,2026-03-18,Cancelled,10
O006018,C01963,2026-04-21,Completed,0
O006019,C01023,2026-04-15,Completed,20
O006020,C00523,2025-08-03,Completed,15
O006021,C00252,2025-08-16,Completed,5
O006022,C00500,2026-08-16,Completed,0
O006023,C00769,2026-06-07,Completed,15
O006024,C00322,2026-04-24,Completed,20
O006025,C01555,2026-06-26,Completed,15
O006026,C00159,2026-05-10,Completed,0
O006027,C00670,2025-06-19,Completed,0
O006028,C01756,2026-07-05,Completed,0
O006029,C01464,2026-08-11,Completed,15
O006030,C01643,2025-06-21,Completed,5
O006031,C00523,2026-04-30,Completed,5
O006032,C01524,2026-03-25,Completed,10
O006033,C01460,2025-04-11,Completed,0
O006034,C00621,2026-02-21,Completed,0
O006035,C00773,2026-03-17,Completed,0
O006036,C00283,2025-10-12,Completed,5
O006037,C00368,2025-11-30,Completed,0
O006038,C01729,2025-06-27,Completed,5
O006039,C00594,2025-10-13,Completed,5
O006040,C00737,2026-05-15,Completed,0
O006041,C00320,2025-05-31,Completed,20
O006042,C01723,2026-08-15,Completed,0
O006043,C01355,2025-08-16,Completed,0
O006044,C00938,2026-05-31,Completed,10
O006045,C00808,2025-05-23,Completed,5
O006046,C01664,2025-12-05,Completed,10
O006047,C00093,2026-01-06,Completed,0
O006048,C00602,2025-05-12,Completed,15
O006049,C01434,2025-07-13,Completed,0
O006050,C00650,2026-03-05,Completed,0
O006051,C01238,2025-05-25,Completed,0
O006052,C00868,2025-12-05,Completed,15
O006053,C00827,2026-05-29,Completed,0
O006054,C01351,2026-05-06,Completed,0
O006055,C01049,2026-02-08,Completed,15
O006056,C00561,2026-02-28,Completed,0
O006057,C00343,2026-06-06,Completed,0
O006058,C01521,2026-05-18,Completed,30
O006059,C01199,2026-05-24,Completed,15
O006060,C00440,2026-04-30,Completed,0
O006061,C01083,2026-03-07,Completed,5
O006062,C00953,2026-06-22,Completed,0
O006063,C01980,2025-12-22,Completed,0
O006064,C01941,2026-08-13,Completed,0
O006065,C00044,2026-01-16,Completed,20
O006066,C00601,2026-06-19,Cancelled,0
O006067,C01842,2026-04-10,Completed,15
O006068,C01548,2025-10-07,Completed,0
O006069,C01231,2026-07-22,Completed,0
O006070,C01531,2026-07-30,Completed,0
O006071,C01582,2026-07-12,Completed,15
O006072,C01606,2026-06-13,Completed,5
O006073,C01636,2026-05-16,Completed,15
O006074,C01377,2026-05-19,Completed,10
O006075,C01847,2025-04-11,Completed,5
O006076,C00052,2026-04-10,Completed,15
O006077,C01441,2026-07-21,Completed,0
O006078,C00872,2026-08-17,Completed,5
O006079,C00595,2026-04-22,Completed,20
O006080,C00599,2026-01-21,Completed,20
O006081,C01650,2026-06-30,Completed,15
O006082,C00467,2026-08-17,Completed,10
O006083,C01318,2026-06-11,Completed,10
O006084,C01544,2025-12-15,Completed,0
O006085,C01058,2025-05-05,Cancelled,5
O006086,C01110,2026-01-26,Completed,0
O006087,C01706,2026-02-01,Completed,5
O006088,C01586,2026-03-18,Completed,5
O006089,C00020,2026-08-18,Completed,0
O006090,C01723,2026-04-17,Completed,30
O006091,C00765,2025-11-15,Completed,15
O006092,C01242,2025-05-23,Cancelled,0
O006093,C01115,2026-04-15,Completed,5
O006094,C00829,2026-01-28,Cancelled,5
O006095,C01431,2025-04-09,Completed,5
O006096,C00411,2026-03-22,Cancelled,5
O006097,C00013,2026-06-15,Completed,10
O006098,C01803,2026-05-02,Completed,10
O006099,C00618,2026-01-16,Completed,20
O006100,C00795,2025-11-30,Completed,10
O006101,C00639,2026-03-24,Completed,15
O006102,C01819,2025-11-05,Completed,5
O006103,C00999,2026-05-27,Completed,0
O006104,C01904,2025-05-28,Completed,10
O006105,C01997,2026-04-09,Completed,0
O006106,C01797,2026-05-07,Completed,5
O006107,C00417,2026-03-21,Completed,5
O006108,C00280,2026-07-11,Completed,0
O006109,C00310,2026-01-06,Completed,15
O006110,C01459,2026-06-29,Completed,10
O006111,C00785,2026-04-02,Cancelled,15
O006112,C00556,2026-03-12,Completed,10
O006113,C00038,2026-02-21,Completed,15
O006114,C00410,2025-08-23,Completed,10
O006115,C01811,2026-03-08,Completed,15
O006116,C01695,2026-04-16,Completed,0
O006117,C00744,2026-06-30,Completed,20
O006118,C01170,2026-04-26,Completed,0
O006119,C01506,2025-04-19,Completed,10
O006120,C00337,2026-06-07,Completed,15
O006121,C01429,2026-08-10,Completed,5
O006122,C00185,2025-11-26,Cancelled,0
O006123,C01424,2026-08-17,Completed,15
O006124,C00874,2026-05-02,Completed,0
O006125,C00465,2025-11-27,Completed,20
O006126,C01349,2026-03-16,Completed,15
O006127,C00910,2025-08-31,Completed,0
O006128,C01310,2025-03-10,Completed,5
O006129,C01004,2026-06-13,Completed,5
O006130,C00734,2026-03-03,Completed,0
O006131,C00836,2026-08-15,Completed,10
O006132,C00073,2026-07-21,Completed,0
O006133,C00333,2026-02-12,Completed,10
O006134,C00876,2026-06-21,Completed,5
O006135,C01990,2025-12-18,Completed,10
O006136,C00662,2026-05-27,Cancelled,15
O006137,C01482,2025-12-22,Completed,20
O006138,C00283,2026-07-24,Completed,10
O006139,C01078,2026-06-29,Completed,5
O006140,C00849,2026-05-08,Completed,10
O006141,C01202,2025-07-17,Cancelled,5
O006142,C01631,2026-06-16,Completed,30
O006143,C00472,2026-08-02,Completed,15
O006144,C01575,2025-12-11,Completed,20
O006145,C01418,2026-04-03,Completed,5
O006146,C00528,2025-10-04,Completed,5
O006147,C01568,2026-03-23,Completed,5
O006148,C01213,2026-07-17,Completed,0
O006149,C01575,2026-01-16,Completed,0
O006150,C01220,2026-08-20,Completed,30
O006151,C00457,2025-12-11,Completed,30
O006152,C01707,2026-05-04,Completed,0
O006153,C01838,2026-02-19,Completed,5
O006154,C00659,2026-03-18,Completed,10
O006155,C00276,2026-05-07,Completed,15
O006156,C00246,2026-01-25,Completed,0
O006157,C00137,2025-09-23,Completed,5
O006158,C01511,2026-06-14,Completed,0
O006159,C01742,2026-01-13,Completed,0
O006160,C01253,2026-05-04,Completed,10
O006161,C01355,2026-06-14,Completed,10
O006162,C00711,2026-05-10,Completed,15
O006163,C00920,2026-03-04,Completed,15
O006164,C01406,2026-07-12,Completed,30
O006165,C00579,2026-04-29,Cancelled,5
O006166,C00052,2026-05-18,Completed,0
O006167,C00600,2026-07-01,Completed,15
O006168,C01129,2026-07-01,Completed,15
O006169,C01025,2026-08-13,Completed,15
O006170,C00508,2026-03-15,Completed,30
O006171,C00128,2026-03-17,Completed,0
O006172,C00499,2025-11-26,Completed,5
O006173,C01628,2026-05-29,Completed,15
O006174,C01072,2026-01-12,Completed,15
O006175,C00355,2026-08-11,Completed,5
O006176,C01940,2026-02-10,Completed,0
O006177,C00332,2026-06-15,Completed,0
O006178,C01233,2025-09-19,Completed,0
O006179,C01439,2026-05-01,Completed,0
O006180,C01037,2026-02-17,Completed,20
O006181,C01716,2026-03-28,Cancelled,5
O006182,C00418,2026-04-20,Completed,15
O006183,C01040,2026-02-20,Completed,30
O006184,C01076,2025-10-05,Completed,15
O006185,C00740,2026-01-10,Completed,10
O006186,C00273,2026-04-15,Completed,15
O006187,C01545,2026-06-17,Completed,10
O006188,C01987,2026-05-17,Cancelled,15
O006189,C01890,2026-08-18,Completed,10
O006190,C01549,2026-06-29,Completed,0
O006191,C01485,2026-02-28,Completed,5
O006192,C01904,2025-08-03,Completed,10
O006193,C01552,2026-01-06,Completed,0
O006194,C01546,2026-04-14,Completed,0
O006195,C00417,2026-05-19,Completed,15
O006196,C00053,2025-04-01,Completed,5
O006197,C00650,2026-06-27,Completed,0
O006198,C00318,2026-04-02,Completed,5
O006199,C00394,2026-07-25,Completed,0
O006200,C01363,2026-05-09,Completed,15
O006201,C00744,2026-04-30,Completed,0
O006202,C01832,2025-12-07,Completed,0
O006203,C01860,2026-04-03,Completed,5
O006204,C01120,2026-04-11,Completed,5
O006205,C00025,2026-06-21,Completed,0
O006206,C00208,2025-12-27,Completed,0
O006207,C01544,2026-01-27,Cancelled,0
O006208,C00318,2026-02-17,Completed,0
O006209,C00462,2026-03-11,Completed,0
O006210,C00136,2026-08-19,Completed,0
O006211,C00964,2025-08-27,Cancelled,10
O006212,C01838,2026-04-21,Cancelled,5
O006213,C01755,2026-07-28,Completed,15
O006214,C00083,2025-10-07,Completed,20
O006215,C00480,2026-07-08,Completed,5
O006216,C00304,2025-07-20,Cancelled,0
O006217,C00671,2026-01-15,Completed,0
O006218,C01304,2026-07-05,Completed,10
O006219,C00784,2026-05-29,Completed,0
O006220,C00968,2026-05-14,Completed,0
O006221,C01710,2026-02-04,Completed,10
O006222,C00664,2026-05-07,Completed,10
O006223,C00198,2026-08-15,Cancelled,0
O006224,C01349,2025-12-02,Completed,10
O006225,C00139,2026-05-26,Completed,0
O006226,C01212,2026-04-02,Completed,0
O006227,C00400,2026-04-07,Completed,5
O006228,C00749,2026-07-20,Completed,0
O006229,C00721,2026-05-01,Completed,0
O006230,C01551,2026-04-27,Completed,0
O006231,C01480,2026-03-29,Completed,0
O006232,C01783,2026-06-01,Completed,10
O006233,C00605,2026-07-02,Completed,15
O006234,C01995,2026-04-08,Completed,15
O006235,C01638,2025-09-02,Completed,0
O006236,C00583,2026-03-04,Cancelled,5
O006237,C00284,2026-05-28,Completed,0
O006238,C01423,2026-06-28,Completed,15
O006239,C00189,2025-12-31,Completed,5
O006240,C01642,2026-07-11,Completed,10
O006241,C01107,2025-10-06,Completed,0
O006242,C00133,2025-12-12,Completed,5
O006243,C01398,2025-08-31,Completed,0
O006244,C00806,2026-07-10,Completed,15
O006245,C01151,2026-05-20,Completed,0
O006246,C01524,2026-07-28,Completed,5
O006247,C01725,2025-05-06,Completed,20
O006248,C00140,2026-07-05,Completed,15
O006249,C00395,2026-03-11,Completed,15
O006250,C00573,2026-07-27,Completed,5
O006251,C00186,2026-06-20,Completed,0
O006252,C00371,2026-08-11,Completed,15
O006253,C00608,2026-02-28,Completed,0
O006254,C01507,2025-10-28,Completed,0
O006255,C00495,2025-08-18,Completed,0
O006256,C01404,2026-08-10,Completed,0
O006257,C01656,2025-10-03,Completed,5
O006258,C00636,2026-07-23,Completed,5
O006259,C00855,2026-03-24,Completed,0
O006260,C00008,2026-07-22,Completed,10
O006261,C00238,2026-07-22,Completed,10
O006262,C01906,2026-05-11,Completed,30
O006263,C00614,2026-04-29,Completed,20
O006264,C00280,2026-06-09,Completed,20
O006265,C00520,2026-05-31,Completed,5
O006266,C01113,2026-06-04,Completed,0
O006267,C00793,2025-08-09,Cancelled,10
O006268,C00946,2025-10-31,Completed,0
O006269,C01367,2025-11-01,Completed,10
O006270,C01979,2026-08-02,Completed,5
O006271,C01284,2026-01-29,Completed,0
O006272,C00882,2025-07-17,Completed,0
O006273,C01287,2025-09-05,Completed,10
O006274,C01122,2025-07-22,Cancelled,0
O006275,C01179,2026-02-07,Completed,5
O006276,C00990,2025-11-04,Completed,5
O006277,C01402,2026-05-21,Completed,15
O006278,C00962,2026-06-30,Completed,10
O006279,C00308,2025-07-03,Completed,0
O006280,C00761,2025-11-23,Completed,10
O006281,C01409,2025-10-17,Completed,0
O006282,C01231,2026-01-14,Completed,5
O006283,C01949,2026-07-15,Completed,0
O006284,C01092,2025-11-03,Cancelled,0
O006285,C01332,2026-06-29,Completed,10
O006286,C01971,2026-08-09,Completed,30
O006287,C00964,2026-06-07,Completed,30
O006288,C00286,2026-01-24,Completed,10
O006289,C01031,2026-07-06,Completed,5
O006290,C01813,2025-09-14,Completed,15
O006291,C01645,2026-03-28,Completed,10
O006292,C00921,2026-02-26,Completed,5
O006293,C00158,2026-07-16,Completed,5
O006294,C00853,2025-07-05,Completed,0
O006295,C00401,2026-05-18,Completed,5
O006296,C00476,2026-07-02,Completed,0
O006297,C00638,2026-03-08,Completed,0
O006298,C01483,2026-03-26,Completed,10
O006299,C01591,2026-05-14,Cancelled,10
O006300,C00739,2026-01-23,Completed,0
O006301,C01516,2025-09-27,Completed,0
O006302,C01284,2026-06-25,Completed,15
O006303,C01941,2026-06-03,Completed,15
O006304,C01231,2026-06-24,Completed,0
O006305,C00934,2026-04-01,Completed,10
O006306,C01388,2026-07-16,Completed,10
O006307,C01019,2025-12-15,Completed,0
O006308,C00803,2026-02-10,Completed,15
O006309,C01843,2026-07-13,Completed,10
O006310,C00873,2026-06-23,Completed,10
O006311,C00524,2025-12-05,Completed,15
O006312,C00178,2026-07-21,Completed,0
O006313,C00411,2025-12-24,Completed,20
O006314,C00599,2026-07-04,Completed,0
O006315,C00019,2026-06-24,Completed,0
O006316,C00445,2026-03-22,Completed,10
O006317,C00359,2025-11-20,Completed,0
O006318,C01135,2026-05-18,Completed,0
O006319,C00212,2026-06-11,Completed,15
O006320,C00948,2026-01-21,Completed,10
O006321,C00171,2025-09-10,Cancelled,5
O006322,C01957,2026-02-06,Completed,5
O006323,C00792,2026-06-14,Completed,0
O006324,C00904,2026-05-03,Completed,15
O006325,C01045,2026-07-25,Completed,10
O006326,C01321,2026-03-22,Completed,10
O006327,C00213,2025-06-03,Completed,10
O006328,C01473,2026-06-16,Completed,20
O006329,C01726,2026-05-27,Completed,20
O006330,C01015,2025-10-03,Completed,30
O006331,C01541,2026-06-16,Completed,10
O006332,C01208,2025-03-20,Completed,0
O006333,C01430,2026-04-23,Cancelled,0
O006334,C00835,2025-09-21,Completed,5
O006335,C01374,2025-04-14,Completed,5
O006336,C01257,2025-06-03,Completed,0
O006337,C01756,2025-09-08,Completed,5
O006338,C00338,2026-06-14,Completed,5
O006339,C00345,2026-04-12,Completed,15
O006340,C01704,2026-02-04,Cancelled,0
O006341,C01460,2026-04-01,Completed,5
O006342,C01019,2026-06-25,Completed,10
O006343,C02000,2025-11-28,Cancelled,15
O006344,C00962,2025-10-25,Completed,5
O006345,C00233,2025-05-12,Completed,0
O006346,C00681,2026-04-03,Completed,30
O006347,C01090,2026-08-07,Completed,5
O006348,C00311,2026-02-05,Completed,10
O006349,C01458,2025-07-02,Completed,0
O006350,C00699,2026-05-21,Completed,10
O006351,C00878,2026-05-05,Completed,10
O006352,C01779,2026-07-13,Completed,0
O006353,C01992,2025-09-29,Completed,5
O006354,C01738,2026-01-30,Completed,5
O006355,C00450,2026-06-10,Completed,0
O006356,C00207,2026-01-09,Completed,15
O006357,C01821,2026-06-22,Completed,10
O006358,C01129,2026-06-14,Completed,10
O006359,C00180,2026-02-17,Completed,0
O006360,C01643,2026-04-22,Completed,0
O006361,C00331,2026-05-05,Completed,20
O006362,C01685,2026-01-24,Completed,10
O006363,C01765,2026-06-13,Completed,0
O006364,C01005,2025-12-16,Completed,5
O006365,C01614,2025-11-28,Completed,0
O006366,C00875,2025-08-12,Completed,20
O006367,C00660,2026-08-14,Completed,5
O006368,C01798,2025-08-18,Completed,5
O006369,C00266,2025-11-09,Completed,5
O006370,C01730,2026-07-24,Completed,10
O006371,C00052,2025-07-16,Completed,10
O006372,C01303,2026-06-24,Completed,10
O006373,C00887,2026-07-01,Completed,5
O006374,C01914,2026-04-09,Completed,0
O006375,C01757,2025-05-28,Completed,5
O006376,C00648,2026-08-18,Completed,15
O006377,C01398,2025-05-06,Completed,0
O006378,C00900,2026-03-21,Completed,10
O006379,C01445,2026-05-27,Completed,10
O006380,C01865,2025-11-04,Completed,10
O006381,C00165,2026-07-26,Completed,10
O006382,C00742,2026-07-15,Completed,15
O006383,C00522,2026-07-17,Completed,0
O006384,C00018,2025-11-03,Completed,0
O006385,C01907,2025-11-25,Completed,20
O006386,C01610,2026-07-27,Completed,10
O006387,C00401,2025-06-07,Completed,0
O006388,C01620,2026-07-27,Cancelled,10
O006389,C01096,2025-09-02,Completed,15
O006390,C00273,2025-06-29,Completed,20
O006391,C00429,2026-05-30,Completed,20
O006392,C01737,2026-05-11,Completed,10
O006393,C01556,2026-02-10,Cancelled,0
O006394,C00647,2025-11-29,Completed,5
O006395,C01983,2026-04-14,Completed,0
O006396,C00096,2025-03-28,Completed,10
O006397,C00402,2026-04-25,Completed,0
O006398,C00362,2026-03-09,Completed,20
O006399,C01866,2025-11-08,Completed,5
O006400,C00495,2026-01-09,Completed,10
O006401,C01460,2025-04-06,Completed,15
O006402,C00241,2026-02-12,Completed,0
O006403,C00283,2026-04-19,Completed,5
O006404,C00930,2025-11-28,Completed,0
O006405,C01820,2026-04-30,Completed,10
O006406,C01550,2026-07-15,Completed,15
O006407,C00014,2026-05-19,Completed,5
O006408,C01746,2025-12-21,Completed,20
O006409,C00333,2025-10-25,Completed,10
O006410,C01103,2025-11-10,Completed,0
O006411,C00414,2025-10-21,Completed,5
O006412,C00022,2026-05-01,Completed,20
O006413,C00330,2025-03-01,Completed,0
O006414,C01799,2026-08-02,Completed,5
O006415,C00205,2026-06-03,Completed,20
O006416,C00791,2026-02-18,Completed,0
O006417,C01835,2026-02-03,Completed,15
O006418,C00912,2026-04-11,Completed,10
O006419,C01236,2025-12-21,Completed,5
O006420,C01608,2026-07-19,Completed,15
O006421,C01749,2026-07-04,Completed,10
O006422,C01640,2025-12-14,Completed,10
O006423,C00489,2026-05-14,Completed,0
O006424,C01013,2026-07-22,Completed,30
O006425,C01760,2025-04-30,Completed,20
O006426,C00755,2025-06-23,Completed,0
O006427,C01867,2025-03-02,Completed,10
O006428,C00248,2025-12-31,Completed,20
O006429,C00773,2026-07-08,Completed,5
O006430,C01211,2025-04-24,Completed,0
O006431,C00259,2026-06-28,Completed,15
O006432,C01364,2026-06-02,Completed,15
O006433,C01588,2026-02-18,Completed,5
O006434,C00844,2025-07-07,Completed,10
O006435,C00457,2025-01-16,Completed,30
O006436,C00679,2026-03-30,Completed,5
O006437,C00043,2026-07-17,Cancelled,10
O006438,C00469,2026-01-05,Completed,10
O006439,C00202,2025-10-19,Completed,5
O006440,C00644,2026-08-14,Completed,0
O006441,C00508,2026-07-30,Completed,15
O006442,C01212,2025-11-22,Completed,10
O006443,C01602,2026-04-17,Completed,0
O006444,C00612,2026-07-15,Completed,20
O006445,C00219,2025-11-21,Completed,5
O006446,C00681,2025-04-08,Completed,10
O006447,C00861,2026-06-21,Completed,0
O006448,C01471,2026-06-26,Completed,20
O006449,C00171,2025-11-20,Completed,20
O006450,C00989,2026-04-13,Completed,0
O006451,C00711,2026-05-06,Completed,0
O006452,C01559,2026-03-18,Completed,5
O006453,C00812,2026-07-07,Completed,10
O006454,C00629,2025-04-28,Completed,10
O006455,C00537,2026-06-11,Completed,15
O006456,C01385,2025-07-07,Completed,15
O006457,C00791,2026-01-20,Completed,10
O006458,C00698,2025-08-10,Completed,10
O006459,C00501,2026-06-05,Completed,10
O006460,C01591,2026-03-20,Completed,0
O006461,C00498,2025-10-10,Completed,10
O006462,C00948,2026-07-08,Completed,5
O006463,C01773,2025-10-10,Completed,20
O006464,C00082,2025-05-16,Completed,20
O006465,C01833,2026-01-12,Completed,0
O006466,C00868,2026-05-18,Completed,10
O006467,C00068,2025-07-30,Completed,0
O006468,C00258,2026-06-30,Completed,15
O006469,C00035,2026-06-14,Completed,5
O006470,C00007,2025-06-05,Completed,15
O006471,C01139,2026-01-15,Completed,0
O006472,C01509,2026-08-08,Completed,10
O006473,C01971,2026-05-05,Completed,0
O006474,C01221,2026-01-02,Completed,5
O006475,C01314,2026-08-05,Completed,10
O006476,C00187,2026-01-01,Cancelled,0
O006477,C01520,2026-02-26,Completed,15
O006478,C01828,2026-08-13,Completed,15
O006479,C01874,2026-05-13,Completed,10
O006480,C00178,2026-07-13,Completed,10
O006481,C00044,2026-08-07,Completed,0
O006482,C00586,2026-01-20,Completed,10
O006483,C01604,2026-05-24,Completed,15
O006484,C00306,2025-07-25,Completed,0
O006485,C01209,2025-04-22,Completed,5
O006486,C01954,2026-05-05,Completed,10
O006487,C00179,2025-12-21,Completed,10
O006488,C00292,2026-07-15,Completed,10
